,Frequency,CustGender,CustAccountBalance,Monetary,CustomerAge,Recency,Cluster
8089,1,1,45781.05,100.0,22.0,306,0
8090,1,0,17892.12,896.0,22.0,306,3
8091,1,1,205.61,1650.25,40.0,306,4
8092,1,1,329.89,899.0,35.0,306,1
8093,1,1,65286.39,291.0,34.0,306,2
8094,1,1,13743.5,100.0,25.0,306,0
8095,1,0,11608.95,60.0,22.0,306,3
8096,1,0,10583.2,25.0,26.0,306,3
8097,1,1,20070.49,760.0,26.0,306,0
8098,1,1,76.26,39.0,30.0,306,0
8099,1,1,40505.63,767.65,32.0,306,1
8100,1,0,4747.75,410.0,26.0,306,3
8101,1,1,6326.41,85.0,27.0,306,0
8102,1,1,5162.02,110.0,23.0,306,0
8103,1,1,1986.15,1008.5,27.0,306,0
8104,1,0,28450.07,279.0,26.0,306,3
8105,1,0,62624.93,805.0,25.0,306,3
8106,1,1,17051.59,960.0,36.0,306,1
8107,1,1,16.29,31.87,24.0,306,0
8108,1,0,4492.76,227.09,32.0,306,3
8109,1,1,27990.91,70.0,26.0,306,0
8110,1,1,38490.04,310.0,34.0,306,1
8111,1,1,16432.45,100.0,25.0,306,0
8112,1,1,4138.66,50.0,23.0,306,0
8113,1,0,19225.83,2210.5,27.0,306,4
8114,1,1,92426.17,700.0,24.0,306,2
8115,1,1,10007.47,100.0,23.0,306,0
8116,1,1,1948.13,140.0,27.0,306,0
8117,1,1,43495.03,154.0,37.0,306,1
8118,1,1,21680.54,1580.0,30.0,306,4
8119,1,0,35076.64,693.0,26.0,306,3
8120,1,0,19307.28,53.0,23.0,306,3
8121,1,1,97203.1,1000.0,34.0,306,2
8122,1,0,28827.09,168.0,27.0,306,3
8123,1,0,55993.4,648.0,30.0,306,3
8124,1,0,15284.17,200.0,19.0,306,3
8125,1,1,6618.9,1008.63,19.0,306,0
8126,1,0,115248.24,45.0,27.0,306,2
8127,1,1,9937.76,393.0,23.0,306,0
8128,1,1,37477.18,3.0,28.0,306,0
8129,1,1,8.68,120.0,25.0,306,0
8130,1,1,20541.83,150.0,40.0,306,1
8131,1,1,5389.18,80.0,27.0,306,0
8132,1,0,1435.08,163.0,31.0,306,3
8133,1,1,71581.3,180.0,37.0,306,2
8134,1,1,43876.21,655.0,25.0,306,0
8135,1,1,24510.98,1189.0,27.0,306,4
8136,1,0,22178.38,50.0,24.0,306,3
8137,1,1,91762.07,500.0,29.0,306,2
8138,1,1,44720.66,117.0,28.0,306,0
8139,1,1,1354.23,200.0,25.0,306,0
8140,1,0,70009.0,1690.0,26.0,306,4
8141,1,1,2.64,158.55,41.0,306,1
8142,1,0,13462.52,334.0,23.0,306,3
8143,1,1,2466.47,150.0,25.0,306,0
8144,1,1,6794.84,1500.0,39.0,306,4
8145,1,1,106.82,677.0,23.0,306,0
8146,1,1,0.47,30.0,24.0,306,0
8147,1,1,5384.8,1000.0,32.0,306,1
8148,1,1,29870.44,53.0,30.0,306,0
8149,1,0,4217.99,50.0,32.0,306,3
8150,1,1,75429.44,200.0,35.0,306,2
8151,1,0,66205.76,100.0,21.0,306,3
8152,1,1,71770.33,300.0,39.0,306,2
8153,1,1,22754.43,109.0,26.0,306,0
8154,1,1,3973.49,814.0,32.0,306,1
8155,1,1,4259.34,100.0,37.0,306,1
8156,1,0,10445.43,30.0,24.0,306,3
8157,1,1,59987.49,744.5,31.0,306,2
8158,1,0,6445.72,1152.0,41.0,306,4
8159,1,0,123214.89,101.15,25.0,306,2
8160,1,1,10.54,190.0,22.0,306,0
8161,1,0,13008.77,80.0,24.0,306,3
8162,1,1,3718.61,280.0,30.0,306,0
8163,1,1,1545.94,186.0,20.0,306,0
8164,1,1,73029.31,843.0,37.0,306,2
8165,1,1,11424.82,795.0,31.0,306,1
8166,1,0,3223.56,341.0,25.0,306,3
8167,1,1,1628.98,100.0,26.0,306,0
8168,1,1,6798.49,284.0,28.0,306,0
8169,1,1,18099.98,149.0,28.0,306,0
8170,1,0,182.44,700.0,29.0,306,3
8171,1,0,20464.34,700.0,25.0,306,3
8172,1,1,17494.31,50.0,26.0,306,0
8173,1,0,18867.12,599.0,19.0,306,3
8174,1,1,13205.34,59.0,24.0,306,0
8175,1,0,10053.89,200.0,21.0,306,3
8176,1,1,18636.23,499.0,32.0,306,1
8177,1,1,37748.67,2034.0,20.0,306,4
8178,1,1,86826.86,1000.0,24.0,306,2
8179,1,1,0.9,180.0,30.0,306,0
8180,1,0,14906.96,833.0,28.0,306,3
8181,1,0,17039.84,50.0,35.0,306,3
8182,1,1,328.39,55.0,31.0,306,1
8183,1,1,10842.01,1250.0,24.0,306,4
8184,1,1,462.11,775.0,36.0,306,1
8185,1,1,14391.01,1411.0,25.0,306,4
8186,1,1,796.37,310.72,28.0,306,0
8187,1,0,4907.87,14.0,22.0,306,3
8188,1,1,64.4,66.0,31.0,306,1
8189,1,1,116912.6,1077.0,26.0,306,2
8190,1,1,118.58,800.0,26.0,306,0
8191,1,1,216.35,80.0,20.0,306,0
8192,1,1,7611.43,192.5,26.0,306,0
8193,1,1,1987.17,50.0,26.0,306,0
8194,1,0,247.83,222.0,32.0,306,3
8195,1,1,36204.34,2290.57,39.0,306,4
8196,1,0,6714.43,427.0,28.0,306,3
8197,1,0,2755.03,2000.0,25.0,306,4
8198,1,1,3992.6,1000.0,33.0,306,1
8199,1,0,22832.87,296.0,32.0,306,3
8200,1,0,89315.26,128.0,24.0,306,2
8201,1,0,9082.17,100.0,29.0,306,3
8202,1,1,18745.3,110.0,27.0,306,0
8203,1,1,622.29,694.55,27.0,306,0
8204,1,1,2835.71,910.0,37.0,306,1
8205,1,1,18.05,97.0,31.0,306,1
8206,1,1,23838.31,1600.0,25.0,306,4
8207,1,0,121426.53,999.0,22.0,306,2
8208,1,1,11796.47,1618.0,23.0,306,4
8209,1,0,26.98,440.0,29.0,306,3
8210,1,1,9.28,50.0,33.0,306,1
8211,1,1,38515.92,40.0,28.0,306,0
8212,1,1,5552.45,100.0,22.0,306,0
8213,1,0,102842.16,900.0,31.0,306,2
8214,1,1,1802.4,569.0,27.0,306,0
8215,1,1,3161.59,50.0,28.0,306,0
8216,1,0,9950.15,147.0,26.0,306,3
8217,1,1,113087.31,470.0,28.0,306,2
8218,1,1,21290.34,89.0,26.0,306,0
8219,1,1,5239.5,531.0,31.0,306,1
8220,1,1,530.62,620.0,40.0,306,1
8221,1,1,18626.3,1275.0,37.0,306,4
8222,1,1,7454.58,50.0,21.0,306,0
8223,1,0,1214.82,50.0,25.0,306,3
8224,1,1,3734.81,200.0,24.0,306,0
8225,1,1,909.2,311.0,26.0,306,0
8226,1,0,36724.28,2281.0,31.0,306,4
8227,1,0,9082.17,492.0,29.0,306,3
8228,1,0,20222.65,818.0,35.0,306,3
8229,1,1,19.65,99.0,22.0,306,0
8230,1,1,1337.17,45.0,21.0,306,0
8231,1,1,140.63,45.0,28.0,306,0
8232,1,1,14667.68,189.0,27.0,306,0
8233,1,1,47568.74,890.0,32.0,306,1
8234,1,1,48.35,330.0,22.0,306,0
8235,1,1,29933.72,540.0,38.0,306,1
8236,1,1,37034.41,299.0,26.0,306,0
8237,1,1,8172.35,302.0,34.0,306,1
8238,1,1,9125.86,110.0,26.0,306,0
8239,1,1,14184.47,550.0,40.0,306,1
8240,1,1,15153.12,242.0,27.0,306,0
8241,1,1,7111.22,50.0,28.0,306,0
8242,1,1,60053.02,70.0,22.0,306,0
8243,1,1,259.97,655.0,29.0,306,0
8244,1,1,22069.42,144.6,23.0,306,0
8245,1,1,202.03,74.0,21.0,306,0
8246,1,0,28991.48,920.0,29.0,306,3
8247,1,1,29789.02,1254.0,30.0,306,4
8248,1,0,6958.17,26.0,24.0,306,3
8249,1,0,20494.87,524.25,35.0,306,3
8250,1,1,21.88,40.0,21.0,306,0
8251,1,1,9659.22,528.0,29.0,306,0
8252,1,1,512.07,1000.0,31.0,306,1
8253,1,0,26674.02,351.0,24.0,306,3
8254,1,1,5224.97,300.0,25.0,306,0
8255,1,1,1343.96,1.0,20.0,306,0
8256,1,1,6759.06,603.0,22.0,306,0
8257,1,1,2222.93,175.0,30.0,306,0
8258,1,1,13819.97,1360.0,31.0,306,4
8259,1,1,8536.43,20.0,22.0,306,0
8260,1,1,12757.35,580.0,40.0,306,1
8261,1,0,706.46,285.0,31.0,306,3
8262,1,1,12633.82,305.0,28.0,306,0
8263,1,1,21868.29,471.31,26.0,306,0
8264,1,1,31195.88,907.0,28.0,306,0
8265,1,1,4495.75,279.81,41.0,306,1
8266,1,1,44145.13,503.0,30.0,306,1
8267,1,1,17723.56,1390.0,36.0,306,4
8268,1,0,15511.99,200.0,25.0,306,3
8269,1,1,0.48,265.0,21.0,306,0
8270,1,1,23391.74,110.0,28.0,306,0
8271,1,1,9125.99,114.0,22.0,306,0
8272,1,1,5096.98,60.0,28.0,306,0
8273,1,1,7145.7,1008.06,35.0,306,1
8274,1,0,53030.3,200.0,27.0,306,3
8275,1,1,2181.28,729.8,31.0,306,1
8276,1,0,3661.01,147.0,25.0,306,3
8277,1,1,37657.11,228.0,26.0,306,0
8278,1,1,2574.8,200.0,21.0,306,0
8279,1,1,6011.55,700.0,21.0,306,0
8280,1,1,2394.75,615.0,20.0,306,0
8281,1,1,3233.72,149.0,21.0,306,0
8282,1,0,9150.45,51.0,23.0,306,3
8283,1,1,29835.09,765.9,24.0,306,0
8284,1,1,22527.86,220.0,29.0,306,0
8285,1,1,62576.32,1110.0,39.0,306,2
8286,1,1,4858.77,20.0,21.0,306,0
8287,1,1,93220.84,30.0,26.0,306,2
8288,1,0,2.98,180.0,24.0,306,3
8289,1,0,13592.35,1000.0,27.0,306,3
8290,1,1,17685.57,1200.0,38.0,306,1
8291,1,1,24051.76,130.0,33.0,306,1
8292,1,1,6699.62,150.0,35.0,306,1
8293,1,1,44860.18,500.0,31.0,306,1
8294,1,1,41.59,1130.0,38.0,306,1
8295,1,1,595.63,1979.0,26.0,306,4
8296,1,1,1374.02,1521.0,33.0,306,4
8297,1,1,5473.61,630.0,34.0,306,1
8298,1,1,14.42,39.95,22.0,306,0
8299,1,1,27934.58,306.0,31.0,306,1
8300,1,1,333.32,665.0,31.0,306,1
8301,1,0,14.55,50.0,26.0,306,3
8302,1,1,241.65,180.0,37.0,306,1
8303,1,1,26390.69,1122.54,26.0,306,4
8304,1,0,11466.61,180.0,22.0,306,3
8305,1,1,803.99,290.0,28.0,306,0
8306,1,1,2446.17,200.0,31.0,306,1
8307,1,1,70263.7,633.0,33.0,306,2
8308,1,1,1593.68,1067.0,27.0,306,4
8309,1,0,5226.88,200.0,25.0,306,3
8310,1,1,28479.09,107.08,37.0,306,1
8311,1,1,4520.27,6.5,29.0,306,0
8312,1,1,133210.65,197.0,29.0,306,2
8313,1,0,5534.79,10.0,23.0,306,3
8314,1,1,19099.42,228.78,35.0,306,1
8315,1,1,8769.95,1878.12,23.0,306,4
8316,1,1,75235.7,300.0,33.0,306,2
8317,1,0,95263.89,20.0,26.0,306,2
8318,1,1,16633.52,402.0,25.0,306,0
8319,1,1,34047.25,614.0,25.0,306,0
8320,1,0,5958.4,160.0,37.0,306,3
8321,1,1,21055.73,50.0,25.0,306,0
8322,1,1,16135.54,50.0,26.0,306,0
8323,1,1,1356.79,575.0,17.0,306,0
8324,1,0,26.43,41.0,33.0,306,3
8325,1,0,12569.38,137.98,24.0,306,3
8326,1,1,93937.29,2000.0,36.0,306,2
8327,1,1,7073.67,50.0,27.0,306,0
8328,1,0,94111.36,650.0,27.0,306,2
8329,1,1,27562.03,40.0,30.0,306,0
8330,1,1,13302.51,100.0,32.0,306,1
8331,1,1,37640.42,2162.0,32.0,306,4
8332,1,1,51019.79,567.0,33.0,306,1
8333,1,1,52300.42,50.0,32.0,306,1
8334,1,1,25219.79,1546.25,25.0,306,4
8335,1,1,14030.49,1700.0,35.0,306,4
8336,1,1,285.23,100.0,27.0,306,0
8337,1,1,20557.5,50.0,24.0,306,0
8338,1,1,4252.75,179.0,22.0,306,0
8339,1,1,14845.65,40.0,24.0,306,0
8340,1,1,57064.94,507.0,36.0,306,1
8341,1,1,17797.45,315.0,30.0,306,1
8342,1,0,12836.75,50.0,24.0,306,3
8343,1,1,1.53,553.0,20.0,306,0
8344,1,1,18678.33,295.0,37.0,306,1
8345,1,1,202.43,80.0,27.0,306,0
8346,1,0,6713.65,326.0,27.0,306,3
8347,1,1,132891.67,913.0,40.0,306,2
8348,1,0,202.38,1370.0,41.0,306,4
8349,1,1,648.29,200.0,28.0,306,0
8350,1,1,29788.28,481.0,23.0,306,0
8351,1,1,6802.3,700.0,22.0,306,0
8352,1,1,3122.43,69.0,34.0,306,1
8353,1,1,50264.17,999.0,26.0,306,4
8354,1,0,13399.86,1448.0,33.0,306,4
8355,1,1,1357.63,1410.0,40.0,306,4
8356,1,1,4044.18,98.0,24.0,306,0
8357,1,1,6472.77,1000.0,29.0,306,4
8358,1,1,9479.49,1475.0,35.0,306,4
8359,1,0,3635.19,200.0,19.0,306,3
8360,1,1,24.72,120.0,26.0,306,0
8361,1,1,1521.89,83.0,23.0,306,0
8362,1,1,7157.28,283.88,28.0,306,0
8363,1,0,55614.63,369.95,33.0,306,3
8364,1,1,10857.3,20.0,26.0,306,0
8365,1,1,330.08,250.0,27.0,306,0
8366,1,1,25379.01,142.04,36.0,306,1
8367,1,1,5744.86,100.0,33.0,306,1
8368,1,1,26527.29,299.0,24.0,306,0
8369,1,1,14.3,155.0,27.0,306,0
8370,1,1,6326.41,50.0,27.0,306,0
8371,1,0,16179.37,36.0,22.0,306,3
8372,1,1,63837.66,999.0,30.0,306,2
8373,1,1,10855.51,50.0,27.0,306,0
8374,1,1,6379.78,50.0,22.0,306,0
8375,1,1,113531.41,864.0,25.0,306,2
8376,1,1,5816.78,10.0,37.0,306,1
8377,1,0,25570.89,1008.63,28.0,306,3
8378,1,0,149.47,134.0,27.0,306,3
8379,1,0,424.92,297.0,32.0,306,3
8380,1,0,3779.24,310.0,23.0,306,3
8381,1,1,3672.35,220.0,21.0,306,0
8382,1,1,70263.7,1637.0,33.0,306,4
8383,1,1,20776.39,109.0,26.0,306,0
8384,1,0,9281.42,70.0,27.0,306,3
8385,1,1,25139.66,300.0,34.0,306,1
8386,1,0,234.28,350.0,24.0,306,3
8387,1,1,122606.77,975.0,36.0,306,2
8388,1,1,12595.5,1099.0,22.0,306,0
8389,1,1,32619.08,1298.6,27.0,306,4
8390,1,1,8598.6,300.0,27.0,306,0
8391,1,1,15.63,30.0,23.0,306,0
8392,1,1,17770.25,1584.5,29.0,306,4
8393,1,1,1628.92,200.0,22.0,306,0
8394,1,1,26562.83,690.0,37.0,306,1
8395,1,1,4857.36,100.0,19.0,306,0
8396,1,0,59759.73,400.0,27.0,306,3
8397,1,1,8399.03,260.0,20.0,306,0
8398,1,1,16653.81,232.0,29.0,306,0
8399,1,1,35301.88,190.0,25.0,306,0
8400,1,1,39534.74,355.0,35.0,306,1
8401,1,0,48981.18,499.0,27.0,306,3
8402,1,1,3.37,54.0,29.0,306,0
8403,1,1,70943.7,250.0,28.0,306,2
8404,1,1,9928.59,49.0,33.0,306,1
8405,1,1,1446.89,0.0,28.0,306,0
8406,1,1,9667.8,1600.0,32.0,306,4
8407,1,1,8.77,30.0,25.0,306,0
8408,1,1,3181.17,495.0,30.0,306,1
8409,1,1,922.14,1814.0,25.0,306,4
8410,1,0,233.33,50.0,25.0,306,3
8411,1,1,1664.25,30.0,20.0,306,0
8412,1,0,119318.3,240.0,35.0,306,2
8413,1,1,1718.82,2250.0,31.0,306,4
8414,1,1,22290.36,195.0,30.0,306,1
8415,1,1,45307.34,1220.0,30.0,306,4
8416,1,1,34843.96,550.0,27.0,306,0
8417,1,0,9150.45,100.0,23.0,306,3
8418,1,1,10834.2,279.0,33.0,306,1
8419,1,1,18623.71,62.0,24.0,306,0
8420,1,1,1059.35,200.0,34.0,306,1
8421,1,0,18483.23,487.0,30.0,306,3
8422,1,1,35798.51,109.0,36.0,306,1
8423,1,1,3356.79,193.0,25.0,306,0
8424,1,1,108017.83,426.0,26.0,306,2
8425,1,1,17122.96,490.0,34.0,306,1
8426,1,1,37.46,175.0,24.0,306,0
8427,1,1,57041.45,100.0,36.0,306,1
8428,1,1,172.05,1996.0,24.0,306,4
8429,1,1,44083.12,675.0,39.0,306,1
8430,1,1,36082.74,1224.9,22.0,306,4
8431,1,0,21750.29,323.0,29.0,306,3
8432,1,1,7676.98,200.0,27.0,306,0
8433,1,0,19462.04,2000.0,41.0,306,4
8434,1,1,81108.9,350.0,31.0,306,2
8435,1,1,29548.23,627.6,31.0,306,1
8436,1,1,8389.48,102.0,24.0,306,0
8437,1,1,5255.12,500.0,25.0,306,0
8438,1,1,7877.5,470.0,28.0,306,0
8439,1,1,15527.07,777.0,24.0,306,0
8440,1,1,3021.15,20.0,25.0,306,0
8441,1,1,7785.77,1406.0,26.0,306,4
8442,1,1,4278.84,50.0,23.0,306,0
8443,1,1,27489.88,32.0,25.0,306,0
8444,1,0,45592.07,500.0,28.0,306,3
8445,1,0,14134.14,299.0,25.0,306,3
8446,1,1,16257.71,50.0,23.0,306,0
8447,1,1,0.34,120.0,25.0,306,0
8448,1,0,184.5,800.0,23.0,306,3
8449,1,1,13390.31,200.0,32.0,306,1
8450,1,1,30469.01,17.0,24.0,306,0
8451,1,1,8191.56,50.0,21.0,306,0
8452,1,1,13796.81,220.0,29.0,306,0
8453,1,1,11035.68,125.0,27.0,306,0
8454,1,0,28966.91,1819.0,22.0,306,4
8455,1,1,264.33,140.0,40.0,306,1
8456,1,0,24728.27,445.0,25.0,306,3
8457,1,1,44720.66,900.0,28.0,306,4
8458,1,1,24342.89,653.0,40.0,306,1
8459,1,0,38090.85,1051.0,29.0,306,3
8460,1,0,26.71,30.0,24.0,306,3
8461,1,0,30858.02,500.0,25.0,306,3
8462,1,1,44511.2,470.0,38.0,306,1
8463,1,1,34047.25,543.0,25.0,306,0
8464,1,1,8090.8,35.0,25.0,306,0
8465,1,1,10459.92,171.36,25.0,306,0
8466,1,1,847.96,340.0,23.0,306,0
8467,1,1,84268.25,123.0,29.0,306,2
8468,1,0,7252.56,129.0,25.0,306,3
8469,1,0,15.75,1100.0,25.0,306,3
8470,1,1,822.94,100.0,27.0,306,0
8471,1,1,78273.15,130.0,30.0,306,2
8472,1,1,8470.85,200.0,25.0,306,0
8473,1,0,15493.98,1415.0,34.0,306,4
8474,1,1,4334.9,349.0,28.0,306,0
8475,1,1,8353.47,750.0,27.0,306,0
8476,1,1,41242.31,1841.0,33.0,306,4
8477,1,1,9824.85,30.0,30.0,306,0
8478,1,0,4266.15,77.0,24.0,306,3
8479,1,1,19679.65,50.0,32.0,306,1
8480,1,1,45734.02,100.0,36.0,306,1
8481,1,0,18635.4,302.0,23.0,306,3
8482,1,1,3112.44,220.0,30.0,306,0
8483,1,1,7036.31,197.65,32.0,306,1
8484,1,0,8730.91,819.0,29.0,306,3
8485,1,1,617.09,2000.0,22.0,306,4
8486,1,1,127.47,95.0,23.0,306,0
8487,1,1,295.84,1118.0,29.0,306,4
8488,1,1,44339.86,200.0,27.0,306,0
8489,1,1,66877.47,957.0,22.0,306,2
8490,1,1,76989.87,77.91,29.0,306,2
8491,1,1,17623.68,750.0,24.0,306,0
8492,1,1,841.06,1499.0,23.0,306,4
8493,1,0,2085.11,1007.0,30.0,306,3
8494,1,1,383.28,500.0,21.0,306,0
8495,1,1,8464.09,450.0,37.0,306,1
8496,1,1,32761.57,130.0,25.0,306,0
8497,1,1,291.62,31.48,25.0,306,0
8498,1,1,12213.05,210.0,26.0,306,0
8499,1,1,4356.19,150.0,22.0,306,0
8500,1,1,112.03,512.0,33.0,306,1
8501,1,1,6652.04,1200.0,42.0,306,1
8502,1,0,50700.85,25.0,26.0,306,3
8503,1,1,3163.13,5.43,27.0,306,0
8504,1,1,16700.08,29.0,29.0,306,0
8505,1,1,106582.78,50.0,29.0,306,2
8506,1,1,46462.55,350.0,35.0,306,1
8507,1,1,8595.09,50.0,26.0,306,0
8508,1,0,5461.03,1052.0,30.0,306,3
8509,1,1,4274.31,200.0,29.0,306,0
8510,1,1,24362.58,500.0,22.0,306,0
8511,1,1,327.96,200.0,22.0,306,0
8512,1,1,3995.12,410.0,25.0,306,0
8513,1,1,22197.35,500.0,36.0,306,1
8514,1,1,54039.27,658.0,31.0,306,2
8515,1,1,49637.42,596.0,33.0,306,1
8516,1,1,111734.06,50.0,27.0,306,2
8517,1,1,47080.28,661.5,23.0,306,0
8518,1,1,80402.18,1000.0,39.0,306,2
8519,1,1,33400.41,295.0,28.0,306,0
8520,1,1,38483.16,166.95,29.0,306,0
8521,1,1,50913.58,322.2,20.0,306,0
8522,1,0,13544.02,1442.0,27.0,306,4
8523,1,0,57532.84,310.0,21.0,306,3
8524,1,1,9131.66,1083.0,36.0,306,1
8525,1,1,7660.04,200.0,28.0,306,0
8526,1,1,7.98,189.0,24.0,306,0
8527,1,0,15962.41,653.91,22.0,306,3
8528,1,1,32000.79,1426.0,24.0,306,4
8529,1,1,4.24,650.0,26.0,306,0
8530,1,1,66979.87,0.0,28.0,306,2
8531,1,1,21.34,200.0,27.0,306,0
8532,1,1,44281.58,15.15,22.0,306,0
8533,1,1,28597.77,200.0,25.0,306,0
8534,1,1,39975.21,40.0,38.0,306,1
8535,1,1,35133.84,50.0,28.0,306,0
8536,1,0,39583.21,610.0,23.0,306,3
8537,1,0,34006.04,147.0,28.0,306,3
8538,1,1,0.26,100.0,22.0,306,0
8539,1,1,64408.59,1470.48,31.0,306,4
8540,1,1,110034.67,882.0,36.0,306,2
8541,1,1,16794.15,505.04,33.0,306,1
8542,1,1,218.58,15.0,31.0,306,1
8543,1,1,5864.95,23.0,28.0,306,0
8544,1,1,2999.8,500.0,21.0,306,0
8545,1,1,35404.34,473.0,29.0,306,0
8546,1,1,5683.89,60.0,25.0,306,0
8547,1,1,544.91,60.0,29.0,306,0
8548,1,1,1620.2,950.0,20.0,306,0
8549,1,1,4078.53,100.0,26.0,306,0
8550,1,1,646.04,235.0,25.0,306,0
8551,1,0,36479.78,614.0,35.0,306,3
8552,1,1,22015.88,100.0,24.0,306,0
8553,1,1,20.24,1200.0,31.0,306,4
8554,1,0,46343.39,330.0,23.0,306,3
8555,1,1,11837.11,5.0,23.0,306,0
8556,1,1,34885.66,40.0,27.0,306,0
8557,1,1,200.88,135.0,33.0,306,1
8558,1,1,0.65,100.0,26.0,306,0
8559,1,0,14490.94,1879.0,30.0,306,4
8560,1,1,25669.7,866.0,30.0,306,1
8561,1,1,18035.47,33.0,22.0,306,0
8562,1,1,5418.76,140.0,23.0,306,0
8563,1,1,46376.82,10.0,25.0,306,0
8564,1,1,550.56,47.0,32.0,306,1
8565,1,1,902.24,195.0,24.0,306,0
8566,1,1,3163.13,17.23,27.0,306,0
8567,1,1,285.78,1.0,22.0,306,0
8568,1,1,92.14,50.0,25.0,306,0
8569,1,0,72475.4,1206.0,33.0,306,2
8570,1,1,6775.63,100.0,27.0,306,0
8571,1,0,43.4,100.0,42.0,306,1
8572,1,1,111850.67,115.0,32.0,306,2
8573,1,1,288.36,320.0,29.0,306,0
8574,1,1,152.7,682.0,28.0,306,0
8575,1,1,8095.15,524.52,25.0,306,0
8576,1,1,3112.86,100.0,24.0,306,0
8577,1,1,19125.43,1242.0,25.0,306,4
8578,1,0,616.92,280.0,36.0,306,3
8579,1,0,6490.01,1.0,26.0,306,3
8580,1,1,26304.39,50.0,28.0,306,0
8581,1,1,29094.22,200.0,29.0,306,0
8582,1,1,13463.28,100.0,30.0,306,0
8583,1,1,2512.44,110.0,25.0,306,0
8584,1,1,38985.17,559.0,32.0,306,1
8585,1,1,102750.67,2018.0,24.0,306,2
8586,1,1,2873.97,700.0,24.0,306,0
8587,1,0,15412.08,265.0,26.0,306,3
8588,1,0,11937.15,1000.0,21.0,306,3
8589,1,1,4995.42,580.0,37.0,306,1
8590,1,0,9688.38,24.0,23.0,306,3
8591,1,1,10633.13,1500.0,25.0,306,4
8592,1,1,1.39,30.0,24.0,306,0
8593,1,1,10419.68,2035.0,36.0,306,4
8594,1,1,9433.04,291.0,25.0,306,0
8595,1,1,43325.77,587.0,30.0,306,1
8596,1,1,21952.37,1000.0,27.0,306,4
8597,1,0,6414.02,200.0,22.0,306,3
8598,1,1,852.86,1539.23,32.0,306,4
8599,1,1,8363.69,1000.0,27.0,306,0
8600,1,1,107913.17,2000.0,38.0,306,2
8601,1,1,21129.34,1080.0,41.0,306,1
8602,1,0,20173.66,344.0,25.0,306,3
8603,1,1,28962.58,50.0,26.0,306,0
8604,1,0,912.39,500.0,29.0,306,3
8605,1,1,222.12,101.15,22.0,306,0
8606,1,1,12474.7,300.0,29.0,306,0
8607,1,1,8242.9,705.0,23.0,306,0
8608,1,0,34477.05,479.92,29.0,306,3
8609,1,0,902.54,20.0,29.0,306,3
8610,1,0,39215.52,1398.5,37.0,306,4
8611,1,1,5425.07,1.0,28.0,306,0
8612,1,1,2850.63,1000.0,23.0,306,0
8613,1,1,13.78,17.0,20.0,306,0
8614,1,1,26562.83,1810.0,37.0,306,4
8615,1,1,8130.7,30.0,26.0,306,0
8616,1,1,11408.23,42.0,23.0,306,0
8617,1,1,32755.35,99.0,32.0,306,1
8618,1,1,11369.4,1550.0,26.0,306,4
8619,1,1,75.1,147.0,26.0,306,0
8620,1,1,30170.44,1035.0,35.0,306,1
8621,1,1,31522.53,1609.0,40.0,306,4
8622,1,1,1195.96,299.0,24.0,306,0
8623,1,0,4850.12,50.0,21.0,306,3
8624,1,1,1628.98,100.0,26.0,306,0
8625,1,1,68870.31,1436.0,37.0,306,2
8626,1,1,5200.96,1725.0,24.0,306,4
8627,1,0,1378.6,265.0,24.0,306,3
8628,1,1,22102.01,180.0,22.0,306,0
8629,1,1,29105.5,280.0,33.0,306,1
8630,1,1,498.27,160.0,27.0,306,0
8631,1,1,10737.04,100.0,35.0,306,1
8632,1,0,3370.12,1419.0,28.0,306,4
8633,1,0,4197.66,150.0,22.0,306,3
8634,1,0,36497.54,250.0,32.0,306,3
8635,1,0,1500.43,260.0,26.0,306,3
8636,1,1,12807.47,1500.0,29.0,306,4
8637,1,1,9248.09,800.0,24.0,306,0
8638,1,1,55458.96,33.0,24.0,306,0
8639,1,1,76989.87,2000.0,29.0,306,4
8640,1,1,28369.17,402.0,26.0,306,0
8641,1,0,6059.33,1126.79,24.0,306,3
8642,1,1,10313.47,230.8,33.0,306,1
8643,1,1,964.23,45.0,36.0,306,1
8644,1,1,20491.31,1940.0,40.0,306,4
8645,1,1,13111.73,545.0,21.0,306,0
8646,1,1,54335.42,579.0,21.0,306,0
8647,1,1,10.86,49.0,26.0,306,0
8648,1,1,2581.78,500.0,23.0,306,0
8649,1,1,0.03,470.0,26.0,306,0
8650,1,1,8022.25,1580.0,36.0,306,4
8651,1,0,11322.21,774.0,32.0,306,3
8652,1,1,6224.12,50.0,29.0,306,0
8653,1,1,4001.86,60.0,28.0,306,0
8654,1,1,23802.02,10.0,39.0,306,1
8655,1,1,44784.41,900.0,32.0,306,1
8656,1,1,62.96,515.0,35.0,306,1
8657,1,1,12858.92,100.0,33.0,306,1
8658,1,1,7000.64,600.0,31.0,306,1
8659,1,1,25439.12,140.0,36.0,306,1
8660,1,1,2262.47,15.0,25.0,306,0
8661,1,1,41596.67,255.0,37.0,306,1
8662,1,1,87958.54,1000.0,36.0,306,2
8663,1,1,36559.69,700.0,28.0,306,0
8664,1,1,1249.45,500.0,33.0,306,1
8665,1,1,15.4,116.0,25.0,306,0
8666,1,1,6682.71,300.0,29.0,306,0
8667,1,1,7320.99,10.0,25.0,306,0
8668,1,1,696.24,100.0,29.0,306,0
8669,1,0,7252.56,200.0,25.0,306,3
